time,CH_PV,CH_temp,P_PV,P_temp
2015-06-11 10:00:00,5.513,18.673,1.539,9.595
2015-06-11 11:00:00,5.731,20.087,3.724,11.166
2015-06-11 12:00:00,4.665,21.214,3.099,12.77
2015-06-11 13:00:00,3.246,21.771,1.549,13.401
2015-06-11 14:00:00,2.426,21.565,0.827,13.149
2015-06-11 15:00:00,1.959,21.027,0.362,12.38
2015-06-11 16:00:00,1.474,20.176,0.021,11.344
2015-06-11 17:00:00,0.97,19.192,0.0,10.899
2015-06-11 18:00:00,0.514,18.566,0.0,10.765
2015-06-11 19:00:00,0.205,18.08,0.0,10.641
2015-06-11 20:00:00,0.0,17.987,0.0,10.737
2015-06-11 21:00:00,0.0,18.463,0.0,10.741
2015-06-11 22:00:00,0.0,18.867,0.0,10.673
2015-06-11 23:00:00,0.0,19.046,0.0,10.567
2015-06-12 00:00:00,0.0,19.054,0.0,3.415
2015-06-12 01:00:00,0.0,19.087,0.0,3.223
2015-06-12 02:00:00,0.0,19.361,0.0,2.971
2015-06-12 03:00:00,0.0,19.36,0.0,2.737
2015-06-12 04:00:00,0.0,19.282,0.0,2.922
2015-06-12 05:00:00,0.0,19.39,0.0,3.267
2015-06-12 06:00:00,0.189,19.727,0.0,3.504
2015-06-12 07:00:00,0.881,19.934,0.0,3.498
2015-06-12 08:00:00,1.42,19.034,0.223,3.519
2015-06-12 09:00:00,1.712,17.857,2.023,4.329
2015-06-12 10:00:00,2.143,16.98,4.29,5.67
2015-06-12 11:00:00,3.5,16.804,5.162,7.019
2015-06-12 12:00:00,4.574,16.762,5.224,7.965
2015-06-12 13:00:00,4.819,16.509,4.54,8.326
2015-06-12 14:00:00,5.388,16.29,2.418,8.014
2015-06-12 15:00:00,4.643,15.895,0.333,7.333
2015-06-12 16:00:00,3.674,15.376,0.0,6.781
2015-06-12 17:00:00,2.572,14.697,0.0,6.52
2015-06-12 18:00:00,1.257,13.846,0.0,6.218
2015-06-12 19:00:00,0.317,12.949,0.0,6.706
2015-06-12 20:00:00,0.0,12.159,0.0,7.225
2015-06-12 21:00:00,0.0,11.717,0.0,7.517
2015-06-12 22:00:00,0.0,11.654,0.0,7.876
2015-06-12 23:00:00,0.0,11.713,0.0,8.121
2015-07-01 00:00:00,0.0,14.521,0.0,-1.854
2015-07-01 01:00:00,0.0,14.361,0.0,-2.009
2015-07-01 02:00:00,0.0,14.14,0.0,-2.119
2015-07-01 03:00:00,0.0,14.048,0.0,-2.189
2015-07-01 04:00:00,0.0,13.905,0.0,-2.308
2015-07-01 05:00:00,0.021,13.901,0.0,-2.22
2015-07-01 06:00:00,0.612,14.381,0.0,-1.559
2015-07-01 07:00:00,1.638,14.863,0.0,-0.646
2015-07-01 08:00:00,3.076,15.585,0.0,0.189
2015-07-01 09:00:00,4.723,16.42,0.083,1.089
2015-07-01 10:00:00,6.401,17.248,0.356,1.889
2015-07-01 11:00:00,7.942,18.145,0.774,2.65
2015-07-01 12:00:00,8.497,18.845,0.982,3.24
2015-07-01 13:00:00,8.177,19.185,0.878,3.47
2015-07-01 14:00:00,7.643,19.194,0.492,3.242
2015-07-01 15:00:00,6.545,18.743,0.086,2.447
2015-07-01 16:00:00,4.773,17.848,0.0,1.574
2015-07-01 17:00:00,3.103,16.809,0.0,0.859
2015-07-01 18:00:00,1.48,15.648,0.0,0.543
2015-07-01 19:00:00,0.422,14.481,0.0,0.641
2015-07-01 20:00:00,0.0,13.456,0.0,0.58
2015-07-01 21:00:00,0.0,12.993,0.0,0.382
2015-07-01 22:00:00,0.0,12.92,0.0,0.141
2015-07-01 23:00:00,0.0,12.827,0.0,-0.122
2015-07-02 00:00:00,0.0,12.659,0.0,-6.123
2015-07-02 01:00:00,0.0,12.626,0.0,-6.2
2015-07-02 02:00:00,0.0,12.754,0.0,-6.145
2015-07-02 03:00:00,0.0,13.088,0.0,-6.015
2015-07-02 04:00:00,0.0,13.478,0.0,-5.806
2015-07-02 05:00:00,0.03,13.804,0.0,-5.702
2015-07-02 06:00:00,0.685,14.936,0.0,-5.44
2015-07-02 07:00:00,1.987,15.806,0.0,-5.075
2015-07-02 08:00:00,3.928,16.546,0.414,-4.374
2015-07-02 09:00:00,5.967,17.332,1.375,-3.457
2015-07-02 10:00:00,7.374,17.991,2.404,-2.039
2015-07-02 11:00:00,8.254,18.535,2.461,-0.697
2015-07-02 12:00:00,8.501,18.946,1.939,0.268
2015-07-02 13:00:00,7.969,19.136,1.157,0.697
2015-07-02 14:00:00,7.229,19.202,0.602,0.778
2015-07-02 15:00:00,6.126,19.189,0.21,0.691
2015-07-02 16:00:00,4.718,18.984,0.0,0.69
2015-07-02 17:00:00,3.094,18.515,0.0,1.0
2015-07-02 18:00:00,1.573,17.816,0.0,1.274
2015-07-02 19:00:00,0.49,16.838,0.0,1.492
2015-07-02 20:00:00,0.0,15.602,0.0,1.568
2015-07-02 21:00:00,0.0,15.233,0.0,1.607
2015-07-02 22:00:00,0.0,15.103,0.0,1.697
2015-07-02 23:00:00,0.0,15.09,0.0,1.823
2015-07-03 00:00:00,0.0,15.185,0.0,1.686
2015-07-03 01:00:00,0.0,15.341,0.0,1.176
2015-07-03 02:00:00,0.0,15.38,0.0,0.699
2015-07-03 03:00:00,0.0,15.306,0.0,0.78
2015-07-03 04:00:00,0.0,15.247,0.0,1.108
2015-07-03 05:00:00,0.0,15.263,0.0,1.111
2015-07-03 06:00:00,0.285,15.918,0.0,0.994
2015-07-03 07:00:00,0.905,16.821,0.319,1.367
2015-07-03 08:00:00,1.858,17.474,1.375,2.369
2015-07-03 09:00:00,3.171,18.783,3.155,4.311
2015-07-03 10:00:00,4.698,19.945,3.039,6.585
2015-07-03 11:00:00,6.095,20.765,2.164,7.452
2015-07-03 12:00:00,6.935,21.343,2.335,8.139
2015-07-03 13:00:00,6.964,21.7,2.412,8.708
2015-07-03 14:00:00,6.761,21.863,1.863,8.887
2015-07-03 15:00:00,6.064,21.826,1.415,8.774
2015-07-03 16:00:00,4.843,21.571,1.161,7.987
2015-07-03 17:00:00,3.223,21.118,0.102,5.591
2015-07-03 18:00:00,1.597,20.446,0.0,5.251
2015-07-03 19:00:00,0.431,19.078,0.0,5.456
2015-07-03 20:00:00,0.0,17.438,0.0,5.237
2015-07-03 21:00:00,0.0,16.831,0.0,4.969
2015-07-03 22:00:00,0.0,16.771,0.0,4.745
2015-07-03 23:00:00,0.0,16.964,0.0,4.414
2015-07-04 00:00:00,0.0,17.151,0.0,-0.414
2015-07-04 01:00:00,0.0,16.84,0.0,-0.776
2015-07-04 02:00:00,0.0,16.116,0.0,-0.338
2015-07-04 03:00:00,0.0,15.642,0.0,0.318
2015-07-04 04:00:00,0.0,15.3,0.0,0.008
2015-07-04 05:00:00,0.027,15.13,0.0,-0.108
2015-07-04 06:00:00,0.68,16.276,0.0,-0.141
2015-07-04 07:00:00,1.958,17.552,0.319,0.279
2015-07-04 08:00:00,3.608,18.904,1.588,1.714
2015-07-04 09:00:00,5.164,21.23,4.72,4.3
2015-07-04 10:00:00,6.148,22.687,6.304,7.431
2015-07-04 11:00:00,6.971,23.506,6.793,9.257
2015-07-04 12:00:00,7.345,24.15,5.676,9.995
2015-07-04 13:00:00,7.195,24.657,4.224,10.17
2015-07-04 14:00:00,6.664,25.089,3.151,10.031
2015-07-04 15:00:00,5.693,25.322,2.889,9.965
2015-07-04 16:00:00,4.43,25.271,3.151,10.075
2015-07-04 17:00:00,2.903,24.999,1.731,9.668
2015-07-04 18:00:00,1.43,24.714,0.558,8.852
2015-07-04 19:00:00,0.381,23.602,0.018,7.657
2015-07-04 20:00:00,0.0,22.466,0.0,7.314
2015-07-04 21:00:00,0.0,21.797,0.0,7.154
2015-07-04 22:00:00,0.0,21.213,0.0,6.893
2015-07-04 23:00:00,0.0,20.609,0.0,6.53
2015-07-05 00:00:00,0.0,19.716,0.0,9.533
2015-07-05 01:00:00,0.0,18.981,0.0,8.834
2015-07-05 02:00:00,0.0,18.334,0.0,8.205
2015-07-05 03:00:00,0.0,17.798,0.0,7.758
2015-07-05 04:00:00,0.0,17.425,0.0,7.35
2015-07-05 05:00:00,0.022,17.345,0.0,6.97
2015-07-05 06:00:00,0.652,18.235,0.299,7.65
2015-07-05 07:00:00,1.905,19.546,1.607,9.276
2015-07-05 08:00:00,3.541,20.865,3.622,11.834
2015-07-05 09:00:00,5.111,23.041,5.493,13.195
2015-07-05 10:00:00,6.387,24.097,6.939,14.212
2015-07-05 11:00:00,7.228,24.597,7.811,14.975
2015-07-05 12:00:00,7.607,25.009,7.889,15.396
2015-07-05 13:00:00,6.967,25.262,7.265,15.484
2015-07-05 14:00:00,6.453,25.485,6.279,15.31
2015-07-05 15:00:00,5.502,25.604,4.821,14.924
2015-07-05 16:00:00,4.196,25.616,3.618,14.54
2015-07-05 17:00:00,2.724,25.313,2.65,14.234
2015-07-05 18:00:00,1.337,24.574,1.6,13.748
2015-07-05 19:00:00,0.344,22.947,0.486,12.695
2015-07-05 20:00:00,0.0,21.521,0.028,10.17
2015-07-05 21:00:00,0.0,20.943,0.0,8.869
2015-07-05 22:00:00,0.0,20.497,0.0,8.684
2015-07-05 23:00:00,0.0,20.08,0.0,8.772
2015-07-06 00:00:00,0.0,19.672,0.0,15.006
2015-07-06 01:00:00,0.0,19.258,0.0,14.06
2015-07-06 02:00:00,0.0,18.826,0.0,13.335
2015-07-06 03:00:00,0.0,18.454,0.0,12.707
2015-07-06 04:00:00,0.0,18.126,0.0,12.174
2015-07-06 05:00:00,0.022,17.982,0.065,11.932
2015-07-06 06:00:00,0.655,19.023,0.481,12.398
2015-07-06 07:00:00,1.918,20.078,1.351,13.716
2015-07-06 08:00:00,3.559,21.659,2.632,15.277
2015-07-06 09:00:00,5.153,23.653,4.266,16.827
2015-07-06 10:00:00,6.36,24.828,5.889,18.331
2015-07-06 11:00:00,7.242,25.63,7.213,19.668
2015-07-06 12:00:00,7.552,26.23,7.858,20.766
2015-07-06 13:00:00,7.345,26.651,7.923,21.584
2015-07-06 14:00:00,6.595,26.873,7.536,22.099
2015-07-06 15:00:00,5.357,26.885,6.73,22.331
2015-07-06 16:00:00,3.759,26.598,5.539,22.235
2015-07-06 17:00:00,1.99,25.94,3.973,21.901
2015-07-06 18:00:00,0.758,25.071,2.219,21.258
2015-07-06 19:00:00,0.118,24.2,0.695,20.165
2015-07-06 20:00:00,0.0,23.55,0.264,17.771
2015-07-06 21:00:00,0.0,23.117,0.0,15.274
2015-07-06 22:00:00,0.0,22.723,0.0,14.446
2015-07-06 23:00:00,0.0,22.508,0.0,13.652
2015-07-07 00:00:00,0.0,22.153,0.0,16.922
2015-07-07 01:00:00,0.0,21.19,0.0,16.662
2015-07-07 02:00:00,0.0,19.437,0.0,16.036
2015-07-07 03:00:00,0.0,17.84,0.0,15.27
2015-07-07 04:00:00,0.0,17.015,0.0,14.507
2015-07-07 05:00:00,0.0,16.591,0.145,14.692
2015-07-07 06:00:00,0.293,16.41,0.473,16.724
2015-07-07 07:00:00,1.093,16.418,1.72,18.926
2015-07-07 08:00:00,1.738,16.521,3.503,21.721
2015-07-07 09:00:00,2.717,16.77,5.134,23.729
2015-07-07 10:00:00,5.012,17.445,6.406,25.379
2015-07-07 11:00:00,7.132,18.12,7.255,26.826
2015-07-07 12:00:00,7.824,18.388,7.663,28.107
2015-07-07 13:00:00,7.823,18.458,7.662,29.18
2015-07-07 14:00:00,5.393,18.092,7.265,29.94
2015-07-07 15:00:00,4.631,17.86,6.338,30.325
2015-07-07 16:00:00,4.747,17.751,4.109,29.949
2015-07-07 17:00:00,3.265,17.453,2.833,29.534
2015-07-07 18:00:00,1.39,16.845,2.032,29.193
2015-07-07 19:00:00,0.342,16.063,0.746,27.666
2015-07-07 20:00:00,0.0,14.95,0.151,25.309
2015-07-07 21:00:00,0.0,14.31,0.0,23.785
2015-07-07 22:00:00,0.0,13.871,0.0,21.243
2015-07-07 23:00:00,0.0,13.701,0.0,18.366
2015-07-08 00:00:00,0.0,13.74,0.0,21.964
2015-07-08 01:00:00,0.0,13.759,0.0,21.202
2015-07-08 02:00:00,0.0,13.803,0.0,20.615
2015-07-08 03:00:00,0.0,13.812,0.0,20.076
2015-07-08 04:00:00,0.0,13.764,0.0,19.591
2015-07-08 05:00:00,0.011,13.867,0.0,19.328
2015-07-08 06:00:00,0.324,14.583,0.343,20.512
2015-07-08 07:00:00,0.926,15.569,1.287,22.671
2015-07-08 08:00:00,1.43,16.238,2.783,24.399
2015-07-08 09:00:00,1.954,16.798,4.141,27.637
2015-07-08 10:00:00,2.414,17.274,4.858,30.965
2015-07-08 11:00:00,3.336,17.844,5.735,32.805
2015-07-08 12:00:00,4.463,18.469,6.01,33.804
2015-07-08 13:00:00,4.765,18.858,5.648,34.324
2015-07-08 14:00:00,3.167,18.752,4.226,34.153
2015-07-08 15:00:00,2.271,18.638,3.163,33.728
2015-07-08 16:00:00,1.63,18.42,2.415,33.219
2015-07-08 17:00:00,0.888,18.069,1.443,32.268
2015-07-08 18:00:00,0.343,17.617,0.695,30.48
2015-07-08 19:00:00,0.042,17.114,0.23,28.311
2015-07-08 20:00:00,0.0,16.699,0.0,26.861
2015-07-08 21:00:00,0.0,16.609,0.0,26.086
2015-07-08 22:00:00,0.0,16.675,0.0,24.662
2015-07-08 23:00:00,0.0,16.842,0.0,23.986
2015-07-09 00:00:00,0.0,16.979,0.0,10.048
2015-07-09 01:00:00,0.0,16.988,0.0,9.693
2015-07-09 02:00:00,0.0,16.873,0.0,9.409
2015-07-09 03:00:00,0.0,16.704,0.0,9.126
2015-07-09 04:00:00,0.0,16.456,0.0,8.954
2015-07-09 05:00:00,0.001,16.221,0.0,8.763
2015-07-09 06:00:00,0.373,16.2,0.0,8.669
2015-07-09 07:00:00,1.342,16.478,0.502,9.378
2015-07-09 08:00:00,2.884,17.115,2.115,10.602
2015-07-09 09:00:00,4.541,18.025,4.506,12.13
2015-07-09 10:00:00,6.336,19.088,6.069,13.746
2015-07-09 11:00:00,7.787,20.026,7.152,15.22
2015-07-09 12:00:00,8.19,20.742,7.735,16.356
2015-07-09 13:00:00,8.03,21.3,7.761,17.044
2015-07-09 14:00:00,7.262,21.68,7.137,17.325
2015-07-09 15:00:00,6.258,21.874,6.059,17.363
2015-07-09 16:00:00,4.944,21.8,4.816,17.253
2015-07-09 17:00:00,3.398,21.457,3.211,16.855
2015-07-09 18:00:00,1.64,20.815,1.173,15.787
2015-07-09 19:00:00,0.459,19.718,0.039,13.292
2015-07-09 20:00:00,0.0,18.058,0.0,11.4
2015-07-09 21:00:00,0.0,17.22,0.0,10.313
2015-07-09 22:00:00,0.0,16.927,0.0,9.401
2015-07-09 23:00:00,0.0,16.861,0.0,8.819
2015-07-10 00:00:00,0.0,16.731,0.0,11.823
2015-07-10 01:00:00,0.0,16.65,0.0,11.484
2015-07-10 02:00:00,0.0,16.628,0.0,11.086
2015-07-10 03:00:00,0.0,16.587,0.0,10.709
2015-07-10 04:00:00,0.0,16.541,0.0,10.31
2015-07-10 05:00:00,0.0,16.552,0.0,10.003
2015-07-10 06:00:00,0.279,17.129,0.0,9.847
2015-07-10 07:00:00,0.917,18.012,0.0,9.757
2015-07-10 08:00:00,1.882,18.709,0.63,10.403
2015-07-10 09:00:00,3.105,19.747,1.838,11.852
2015-07-10 10:00:00,4.38,21.509,3.107,13.911
2015-07-10 11:00:00,5.724,22.458,4.079,15.7
2015-07-10 12:00:00,6.744,22.929,3.818,16.718
2015-07-10 13:00:00,7.061,23.143,3.123,17.12
2015-07-10 14:00:00,7.029,23.266,2.158,17.052
2015-07-10 15:00:00,6.307,23.293,1.329,16.602
2015-07-10 16:00:00,4.955,23.165,0.777,15.939
2015-07-10 17:00:00,3.272,22.869,0.274,15.073
2015-07-10 18:00:00,1.593,22.483,0.0,13.973
2015-07-10 19:00:00,0.451,21.414,0.0,13.079
2015-07-10 20:00:00,0.0,20.26,0.0,12.274
2015-07-10 21:00:00,0.0,19.928,0.0,11.438
2015-07-10 22:00:00,0.0,19.516,0.0,10.635
2015-07-10 23:00:00,0.0,19.014,0.0,10.012
2015-07-11 00:00:00,0.0,18.589,0.0,10.447
2015-07-11 01:00:00,0.0,18.258,0.0,10.272
2015-07-11 02:00:00,0.0,17.891,0.0,10.266
2015-07-11 03:00:00,0.0,17.558,0.0,10.511
2015-07-11 04:00:00,0.0,17.454,0.0,10.735
2015-07-11 05:00:00,0.011,17.486,0.0,11.065
2015-07-11 06:00:00,0.535,18.428,0.0,11.626
2015-07-11 07:00:00,1.605,19.293,0.0,11.736
2015-07-11 08:00:00,2.342,19.869,0.398,12.241
2015-07-11 09:00:00,2.153,20.471,0.813,13.015
2015-07-11 10:00:00,2.431,21.258,1.356,13.727
2015-07-11 11:00:00,3.38,22.147,4.163,14.971
2015-07-11 12:00:00,2.903,22.278,5.321,16.082
2015-07-11 13:00:00,2.28,22.058,4.928,16.645
2015-07-11 14:00:00,2.52,22.083,2.484,16.521
2015-07-11 15:00:00,2.506,22.078,0.447,14.989
2015-07-11 16:00:00,1.587,21.728,0.018,13.437
2015-07-11 17:00:00,0.669,21.134,0.0,13.13
2015-07-11 18:00:00,0.324,20.446,0.0,13.439
2015-07-11 19:00:00,0.055,19.967,0.0,13.362
2015-07-11 20:00:00,0.0,19.739,0.0,13.18
2015-07-11 21:00:00,0.0,19.69,0.0,13.232
2015-07-11 22:00:00,0.0,19.585,0.0,13.48
2015-07-11 23:00:00,0.0,19.361,0.0,14.074
2015-07-12 00:00:00,0.0,19.142,0.0,8.222
2015-07-12 01:00:00,0.0,19.049,0.0,8.259
2015-07-12 02:00:00,0.0,18.894,0.0,8.246
2015-07-12 03:00:00,0.0,18.689,0.0,8.193
2015-07-12 04:00:00,0.0,18.48,0.0,8.124
2015-07-12 05:00:00,0.016,18.398,0.0,8.055
2015-07-12 06:00:00,0.649,19.301,0.0,8.033
2015-07-12 07:00:00,1.929,19.989,0.0,7.956
2015-07-12 08:00:00,3.624,20.84,0.0,7.723
2015-07-12 09:00:00,5.29,21.843,0.106,8.033
2015-07-12 10:00:00,6.347,22.801,0.527,8.574
2015-07-12 11:00:00,7.49,23.574,1.031,9.125
2015-07-12 12:00:00,7.717,24.156,1.27,9.626
2015-07-12 13:00:00,7.419,24.666,0.943,9.871
2015-07-12 14:00:00,6.985,25.149,0.378,9.472
2015-07-12 15:00:00,5.826,25.488,0.041,9.001
2015-07-12 16:00:00,4.102,25.571,0.0,8.824
2015-07-12 17:00:00,2.481,25.43,0.0,8.579
2015-07-12 18:00:00,1.182,25.001,0.0,8.152
2015-07-12 19:00:00,0.352,23.931,0.0,7.717
2015-07-12 20:00:00,0.0,22.465,0.0,7.431
2015-07-12 21:00:00,0.0,21.84,0.0,7.213
2015-07-12 22:00:00,0.0,21.522,0.0,7.04
2015-07-12 23:00:00,0.0,21.331,0.0,6.796
2015-08-01 00:00:00,0.0,19.417,0.0,-0.183
2015-08-01 01:00:00,0.0,18.882,0.0,-0.283
2015-08-01 02:00:00,0.0,18.409,0.0,-0.222
2015-08-01 03:00:00,0.0,17.986,0.0,-0.092
2015-08-01 04:00:00,0.0,17.586,0.0,0.03
2015-08-01 05:00:00,0.0,17.211,0.0,0.193
2015-08-01 06:00:00,0.438,18.054,0.0,0.365
2015-08-01 07:00:00,1.908,19.441,0.0,0.528
2015-08-01 08:00:00,3.986,21.301,0.0,0.762
2015-08-01 09:00:00,5.772,24.174,0.062,1.235
2015-08-01 10:00:00,7.108,25.758,0.089,1.757
2015-08-01 11:00:00,7.955,26.443,0.177,2.268
2015-08-01 12:00:00,8.313,26.974,0.267,2.75
2015-08-01 13:00:00,7.99,27.3,0.128,3.284
2015-08-01 14:00:00,6.62,27.368,0.029,3.471
2015-08-01 15:00:00,4.981,27.327,0.0,3.565
2015-08-01 16:00:00,3.991,27.295,0.0,3.582
2015-08-01 17:00:00,2.92,27.104,0.0,3.451
2015-08-01 18:00:00,1.36,26.569,0.0,3.406
2015-08-01 19:00:00,0.24,25.213,0.0,3.411
2015-08-01 20:00:00,0.0,24.0,0.0,3.458
2015-08-01 21:00:00,0.0,23.443,0.0,3.068
2015-08-01 22:00:00,0.0,22.92,0.0,2.525
2015-08-01 23:00:00,0.0,22.465,0.0,2.385
2015-08-02 00:00:00,0.0,22.024,0.0,1.485
2015-08-02 01:00:00,0.0,21.618,0.0,0.896
2015-08-02 02:00:00,0.0,21.26,0.0,0.262
2015-08-02 03:00:00,0.0,20.995,0.0,-0.32
2015-08-02 04:00:00,0.0,20.87,0.0,-0.721
2015-08-02 05:00:00,0.0,20.879,0.0,-0.972
2015-08-02 06:00:00,0.464,21.608,0.0,-1.095
2015-08-02 07:00:00,1.703,22.771,0.038,-1.119
2015-08-02 08:00:00,3.203,24.318,1.785,-0.655
2015-08-02 09:00:00,4.572,25.715,4.18,0.288
2015-08-02 10:00:00,5.698,26.86,5.837,1.222
2015-08-02 11:00:00,6.209,27.806,6.623,1.809
2015-08-02 12:00:00,6.101,28.348,6.395,2.026
2015-08-02 13:00:00,5.486,28.475,5.48,1.994
2015-08-02 14:00:00,4.69,28.49,2.381,1.568
2015-08-02 15:00:00,3.479,28.388,1.387,0.977
2015-08-02 16:00:00,3.199,28.258,0.205,-0.119
2015-08-02 17:00:00,2.101,27.892,0.0,-1.297
2015-08-02 18:00:00,0.984,27.285,0.0,-1.85
2015-08-02 19:00:00,0.134,26.496,0.0,-2.283
2015-08-02 20:00:00,0.0,25.85,0.0,-2.469
2015-08-02 21:00:00,0.0,25.391,0.0,-2.433
2015-08-02 22:00:00,0.0,24.921,0.0,-2.356
2015-08-02 23:00:00,0.0,24.354,0.0,-1.973
2015-08-03 00:00:00,0.0,23.415,0.0,3.962
2015-08-03 01:00:00,0.0,22.137,0.0,3.509
2015-08-03 02:00:00,0.0,20.99,0.0,3.161
2015-08-03 03:00:00,0.0,20.162,0.0,2.896
2015-08-03 04:00:00,0.0,19.602,0.0,2.708
2015-08-03 05:00:00,0.0,19.205,0.0,2.52
2015-08-03 06:00:00,0.416,19.992,0.0,2.268
2015-08-03 07:00:00,1.848,20.912,0.685,2.697
2015-08-03 08:00:00,3.9,22.507,2.491,4.04
2015-08-03 09:00:00,5.733,23.868,4.13,6.117
2015-08-03 10:00:00,7.127,24.694,5.141,8.737
2015-08-03 11:00:00,8.031,25.216,5.867,10.677
2015-08-03 12:00:00,8.45,25.588,5.821,11.999
2015-08-03 13:00:00,8.4,25.818,5.0,12.484
2015-08-03 14:00:00,7.87,25.867,3.317,12.223
2015-08-03 15:00:00,6.833,25.839,1.564,11.253
2015-08-03 16:00:00,5.299,25.691,0.362,9.576
2015-08-03 17:00:00,3.378,25.296,0.004,8.217
2015-08-03 18:00:00,1.388,24.526,0.0,7.732
2015-08-03 19:00:00,0.199,22.776,0.0,7.573
2015-08-03 20:00:00,0.0,21.389,0.0,7.359
2015-08-03 21:00:00,0.0,20.811,0.0,6.895
2015-08-03 22:00:00,0.0,20.163,0.0,6.339
2015-08-03 23:00:00,0.0,19.533,0.0,5.758
2015-08-04 00:00:00,0.0,18.979,0.0,6.078
2015-08-04 01:00:00,0.0,18.516,0.0,5.734
2015-08-04 02:00:00,0.0,18.122,0.0,5.634
2015-08-04 03:00:00,0.0,17.78,0.0,5.53
2015-08-04 04:00:00,0.0,17.419,0.0,5.44
2015-08-04 05:00:00,0.0,17.05,0.0,5.253
2015-08-04 06:00:00,0.384,17.878,0.0,5.088
2015-08-04 07:00:00,1.86,19.287,0.197,5.076
2015-08-04 08:00:00,3.989,20.642,0.487,5.201
2015-08-04 09:00:00,5.823,23.211,0.523,5.417
2015-08-04 10:00:00,7.207,24.55,0.583,5.751
2015-08-04 11:00:00,8.086,25.194,0.811,6.239
2015-08-04 12:00:00,8.468,25.65,1.169,6.864
2015-08-04 13:00:00,8.351,25.937,1.657,7.652
2015-08-04 14:00:00,7.778,26.128,1.945,8.54
2015-08-04 15:00:00,6.717,26.212,3.225,9.894
2015-08-04 16:00:00,5.175,26.103,3.68,10.969
2015-08-04 17:00:00,3.254,25.705,2.452,11.186
2015-08-04 18:00:00,1.297,24.924,0.913,10.43
2015-08-04 19:00:00,0.169,23.07,0.063,8.178
2015-08-04 20:00:00,0.0,22.063,0.0,6.926
2015-08-04 21:00:00,0.0,21.579,0.0,6.288
2015-08-04 22:00:00,0.0,21.079,0.0,5.807
2015-08-04 23:00:00,0.0,20.676,0.0,5.447
2015-08-05 00:00:00,0.0,20.385,0.0,8.452
2015-08-05 01:00:00,0.0,20.086,0.0,7.638
2015-08-05 02:00:00,0.0,19.801,0.0,6.73
2015-08-05 03:00:00,0.0,19.386,0.0,6.08
2015-08-05 04:00:00,0.0,19.12,0.0,5.732
2015-08-05 05:00:00,0.0,19.022,0.0,5.963
2015-08-05 06:00:00,0.401,19.541,0.256,7.115
2015-08-05 07:00:00,1.832,20.742,0.765,8.548
2015-08-05 08:00:00,3.846,22.71,1.236,9.394
2015-08-05 09:00:00,5.645,24.238,2.096,11.436
2015-08-05 10:00:00,7.011,24.925,2.899,13.195
2015-08-05 11:00:00,7.908,25.44,4.262,14.431
2015-08-05 12:00:00,8.307,25.799,6.057,15.802
2015-08-05 13:00:00,8.194,26.005,6.629,16.81
2015-08-05 14:00:00,7.495,25.979,6.365,17.445
2015-08-05 15:00:00,6.134,25.622,5.584,17.802
2015-08-05 16:00:00,4.042,24.911,4.45,17.865
2015-08-05 17:00:00,2.29,24.052,2.975,17.588
2015-08-05 18:00:00,0.867,22.76,1.476,16.812
2015-08-05 19:00:00,0.095,21.415,0.513,15.096
2015-08-05 20:00:00,0.0,20.593,0.028,12.881
2015-08-05 21:00:00,0.0,20.324,0.0,11.735
2015-08-05 22:00:00,0.0,20.172,0.0,10.915
2015-08-05 23:00:00,0.0,20.137,0.0,10.125
2015-08-06 00:00:00,0.0,20.14,0.0,12.473
2015-08-06 01:00:00,0.0,20.129,0.0,11.467
2015-08-06 02:00:00,0.0,20.072,0.0,10.67
2015-08-06 03:00:00,0.0,19.914,0.0,9.94
2015-08-06 04:00:00,0.0,19.738,0.0,9.269
2015-08-06 05:00:00,0.0,19.752,0.155,9.165
2015-08-06 06:00:00,0.233,20.235,0.658,10.211
2015-08-06 07:00:00,1.285,21.442,1.83,12.123
2015-08-06 08:00:00,3.733,22.686,3.406,13.946
2015-08-06 09:00:00,5.634,23.879,4.972,15.702
2015-08-06 10:00:00,7.046,24.618,6.248,17.371
2015-08-06 11:00:00,7.948,25.18,6.759,18.621
2015-08-06 12:00:00,8.347,25.647,6.491,19.292
2015-08-06 13:00:00,8.252,25.875,5.548,19.426
2015-08-06 14:00:00,7.674,25.861,4.284,19.141
2015-08-06 15:00:00,6.118,25.537,3.107,18.613
2015-08-06 16:00:00,3.779,24.929,2.278,18.0
2015-08-06 17:00:00,1.681,24.087,1.626,17.34
2015-08-06 18:00:00,0.605,23.172,0.968,16.511
2015-08-06 19:00:00,0.131,22.096,0.463,15.443
2015-08-06 20:00:00,0.0,20.962,0.123,14.184
2015-08-06 21:00:00,0.0,20.614,0.0,12.93
2015-08-06 22:00:00,0.0,20.415,0.0,11.825
2015-08-06 23:00:00,0.0,20.262,0.0,10.809
2015-08-07 00:00:00,0.0,20.121,0.0,17.843
2015-08-07 01:00:00,0.0,19.938,0.0,17.425
2015-08-07 02:00:00,0.0,19.574,0.0,17.047
2015-08-07 03:00:00,0.0,19.172,0.0,16.853
2015-08-07 04:00:00,0.0,18.994,0.0,16.728
2015-08-07 05:00:00,0.0,18.581,0.139,16.741
2015-08-07 06:00:00,0.392,19.088,0.585,17.183
2015-08-07 07:00:00,1.785,20.251,1.482,17.477
2015-08-07 08:00:00,3.762,22.139,2.788,18.125
2015-08-07 09:00:00,5.557,23.609,4.497,19.016
